Fid,Datesk,Item_Name,Departure_Date,From_Source,To_Destination,Logistics_Name,Temp,Oxygen,Carbon_Dioxide,ethylene,damage_due_to_vibration,Humidity,Label
169.47.5.220-10.42.0.211-443-58697-6,20210110,Indian Black globe Grapes,10-01-21,Mirzapur-Vindhyachal,Dwarka,Omni Logistics,18.3,17.49,0.69,3.4,No,97,0
216.58.219.206-10.42.0.211-443-47451-6,20210110,Jack fruit,10-01-21,Moradabad,Gandhinagar,Pack ‘n’ Send,19.8,12.32,1.08,3.47,Yes,97,1
10.42.0.1-10.42.0.42-53-52309-17,20210110,Onion Big,10-01-21,Muzaffarnagar,Godhra,Parcel Logistics,18.2,12.08,1.17,3.47,No,99,0
10.42.0.211-64.71.142.110-60198-443-6,20210110,Onion medium,10-01-21,Partapgarh,Jamnagar,Blue Grace Logistics,20,10.86,1.25,3.45,No,97,0
10.42.0.42-104.97.95.172-38881-80-6,20210110,Mushroom Oyster,10-01-21,Almora,Junagadh,Brisk Shipping,19.4,12.38,1.17,2.9,No,80,0
216.58.218.227-10.42.0.211-443-35415-6,20210110,Brucoli,10-01-21,Dehra Dun,Kandla,Check Logistics,16.4,11.79,1.03,2.37,Yes,89,1
151.101.117.140-10.42.0.211-443-45246-6,20210110,Avare seed (FB seeds),10-01-21,Haridwar,Khambhat,Circle Logistics,15,13.68,1.37,2.49,No,96,0
8.0.6.4-8.6.0.1-0-0-0,20210110,Avarebele (F. Beans spok),10-01-21,Mussoorie,Kheda,Clipper America Inc.,19.7,20.3,1.19,3,Yes,84,1
10.42.0.211-10.42.0.1-48805-53-17,20210110,Bale hoovu(B.flower),10-01-21,Nainital,Mahesana,Max Move,19.5,12.62,1.13,3.24,No,87,0
10.42.0.151-31.13.80.52-52684-443-6,20210110,Sweet corn seeds,10-01-21,Pithoragarh,Morbi,National Transportation Logistics,19,13.11,1.42,2.98,Yes,97,1
202.77.129.150-10.42.0.211-80-48420-6,20210110,Kashini (Ganike) Greens,10-01-21,Alipore,Nadiad,New Motion Shipper,20.2,14.02,1.3,2.91,No,97,0
10.42.0.42-52.86.21.31-34580-443-6,20210110,Cucumber white,10-01-21,Alipur Duar,Navsari,Omni Logistics,19.8,10.89,1.37,2.91,Yes,99,1
208.80.154.224-10.42.0.42-443-57952-6,20210110,Cluster Beans Bunches,10-01-21,Asansol,Ambala,Pack ‘n’ Send,18.8,9.84,1.45,3,Yes,86,1
172.217.12.174-10.42.0.42-443-33314-6,20210110,Gulkan 1/4 kg,10-01-21,Baharampur,Bhiwani,Parcel Logistics,19,15.1,1.11,2.83,No,67,0
220.243.235.201-10.42.0.211-80-54831-6,20210110,Gulkan 1/2 kg,10-01-21,Bally,Chandigarh,Blue Grace Logistics,17.8,14.08,1.15,2.85,Yes,73,1
10.42.0.151-106.11.92.6-35614-443-6,20210110,Gulkan 1 kg,10-01-21,Balurghat,Faridabad,Brisk Shipping,17.1,15.18,1.31,3.71,No,72,0
10.42.0.151-10.42.0.1-7398-53-17,20210110,Honney 100 gm,10-01-21,Bankura,Firozpur Jhirka,Check Logistics,18.1,12.17,1.87,10.91,No,67,0
10.42.0.151-95.213.11.181-33809-80-6,20210110,Honney 200 gm,10-01-21,Baranagar,Gurugram,Circle Logistics,17.1,15.85,1.79,11.55,Yes,79,1
206.126.112.141-10.42.0.42-443-35846-6,20210110,Honney 1 Kg,10-01-21,Barasat,Hansi,Clipper America Inc.,16.8,20.13,1.77,4.12,Yes,85,1
10.42.0.151-10.42.0.1-60010-53-17,20210110,Honney 1/2,10-01-21,Barrackpore,Hisar,DeGroot Logistics,18.9,3.93,1.9,4.39,No,85,0
10.42.0.211-64.71.142.120-56795-443-6,20210110,Copra,10-01-21,Basirhat,Jind,Blue Grace Logistics,19.7,3.71,1.89,4.25,Yes,85,1
172.217.11.10-10.42.0.151-443-34241-6,20210110,Cauliflower(B),10-01-21,Bhatpara,Kaithal,National Transportation Logistics,19.9,19.28,2.13,4.78,No,92,0
10.42.0.211-10.42.0.1-57631-53-17,20210110,Cabbage chaina,10-01-21,Bishnupur,Karnal,New Motion Shipper,18.6,23.6,2,4.8,Yes,95,1
10.42.0.211-72.30.2.182-45960-443-6,20210110,Cabbage Red,10-01-21,Budge Budge,Kurukshetra,King Courier,18.1,36.54,2.27,6.34,No,92,0
221.228.208.97-10.42.0.42-80-52352-6,20210110,Cabbage,10-01-21,Burdwan,Panipat,Fresh Logistic,16,31.48,1.89,4.64,Yes,61,1
172.217.10.234-10.42.0.151-443-56801-6,20210110,Coconut (OS),10-01-21,Chandernagore,Pehowa,Go Movers,16.1,23.6,1.8,4.15,No,73,0
10.42.0.151-10.42.0.1-8970-53-17,20210110,Coconut (S),10-01-21,Darjeeling,Rewari,Horizon Moving & Logistics,18.4,24.42,1.3,3.77,No,67,0
10.42.0.211-64.71.142.120-53906-443-6,20210110,Coconut (M),10-01-21,Diamond Harbour,Bilaspur,Hub Group Trucking,18.3,23.57,0.66,3.07,No,67,0
180.149.153.234-10.42.0.42-80-39691-6,20210110,Coconut (B),10-01-21,Idukki,Chamba,In Switch,14.6,25.52,1.05,3.8,No,90,0
183.79.215.136-10.42.0.211-443-58139-6,20210110,Cowpea Long,10-01-21,Kannur,Dalhousie,King Courier,16.1,29.84,1.4,6.75,No,85,0
10.42.0.211-74.6.105.13-33129-443-6,20210110,Cowpea Local,10-01-21,Kochi,Dharmshala,Lynden Transport,17.3,25.07,0.97,4.35,Yes,85,1
172.217.10.46-10.42.0.42-443-52554-6,20210110,Carrot Nati,10-01-21,Kollam,Hamirpur,Max Move,17.6,21.02,1.05,4.3,Yes,77,1
10.42.0.151-104.193.88.109-48416-80-6,20210110,Carrot Delhi,10-01-21,Kottayam,Kangra,National Transportation Logistics,12.8,29.91,1.38,5.18,No,99,0
10.42.0.151-72.21.206.140-39691-443-6,20210110,Carrot ooty,10-01-21,Kozhikode,Kullu,New Motion Shipper,19.9,33.66,1.17,7.86,No,52,0
10.42.0.151-10.42.0.1-44309-53-17,20210110,Chillies small (C.B.P),10-01-21,Mattancheri,Mandi,King Courier,16.9,32.23,1.87,7.85,No,49,0
172.217.12.202-10.42.0.151-443-39090-6,20210110,Chillies Cleaned,10-01-21,Palakkad,Nahan,Lynden Transport,13.6,51.68,1.74,8.62,Yes,48,1
180.76.172.9-10.42.0.211-80-51002-6,20210110,Chillies Bajji,10-01-21,Thalassery,Anantnag,Max Move,17.3,54.87,2.31,8.3,Yes,57,1
192.229.163.180-10.42.0.151-443-36125-6,20210110,Chillies Green,10-01-21,Thiruvananthapuram,Baramula,National Transportation Logistics,11.2,21.83,2.44,8.29,Yes,71,1
172.217.10.74-10.42.0.42-443-46446-6,20210110,Capsicum Red/Yellow,10-01-21,Balaghat,Wokha,New Motion Shipper,14,24.79,2.5,9.65,Yes,68,1
172.217.11.46-10.42.0.211-443-33530-6,20210110,Capsicum 1,10-01-21,Barwani,Zunheboto,Omni Logistics,11.6,60.42,2.52,9,Yes,90,1
10.42.0.211-10.42.0.1-65260-53-17,20210110,Capsicum,10-01-21,Betul,Balangir,Pack ‘n’ Send,14.1,52.76,2.65,11.13,No,66,0
172.217.12.132-10.42.0.211-443-47717-6,20210110,Mango Raw,10-01-21,Bharhut,Baleshwar,Parcel Logistics,15.3,44.48,3.08,11.29,Yes,73,1
172.217.10.14-10.42.0.211-443-59793-6,20210110,Mango Raw Amblet,10-01-21,Bhind,Baripada,Blue Grace Logistics,13.4,27.76,2.91,12.97,No,93,0
157.56.52.31-10.42.0.151-40015-43477-17,20210110,Thogari kai,10-01-21,Bhojpur,Bhubaneshwar,Brisk Shipping,16.5,26.29,2.47,9.47,No,72,0
209.10.120.26-10.42.0.211-80-40719-6,20210110,Tomoto,10-01-21,Bhopal,Brahmapur,Check Logistics,13.3,30.52,1.96,8.83,No,99,0
182.22.31.124-10.42.0.151-443-34171-6,20210110,Bitter Gourd,10-01-21,Burhanpur,Cuttack,Circle Logistics,12.5,19.05,2.31,9.79,Yes,91,1
10.42.0.211-104.192.110.245-48513-80-6,20210110,Yam/S.Root,10-01-21,Chhatarpur,Dhenkanal,Clipper America Inc.,14.9,18.64,1.48,5.09,No,69,0
10.42.0.151-10.42.0.1-35100-53-17,20210110,Beet Root,10-01-21,Chhindwara,Kendujhar,Max Move,13.2,18.47,1.39,4.94,Yes,84,1
10.42.0.151-119.146.74.49-36366-443-6,20210110,Brinjal Mlore,10-01-21,Damoh,Konark,National Transportation Logistics,15.9,18.65,1.14,4.14,No,65,0
10.42.0.151-10.42.0.1-17385-53-17,20210110,Brinjal Bottle,10-01-21,Datia,Koraput,New Motion Shipper,13.3,24.02,2.41,5.45,Yes,84,1
10.42.0.151-23.36.71.117-47213-443-6,20210110,Brinjal (R),10-01-21,Dewas,Paradip,Omni Logistics,10.9,23.9,2.83,9.68,No,98,0
10.42.0.211-66.231.239.122-48515-80-6,20210110,Brinjal (W),10-01-21,Dhar,Phulabani,Pack ‘n’ Send,11.2,20.97,2.15,12.27,Yes,99,1
10.42.0.151-31.13.80.5-50110-443-6,20210110,Brinjal long,10-01-21,Dr. Ambedkar Nagar (Mhow),Puri,Parcel Logistics,12.7,19.06,3.83,9.15,Yes,73,1
10.42.0.211-64.71.142.95-40146-80-6,20210110,Beans cleaned,10-01-21,Guna,Sambalpur,Blue Grace Logistics,15.2,17.91,3.75,3.94,No,66,0
10.42.0.211-50.19.254.57-59585-443-6,20210110,Beans Fruit,10-01-21,Gwalior,Udayagiri,Brisk Shipping,17.8,19.16,2.82,2.59,Yes,59,1
183.79.17.108-10.42.0.151-443-60435-6,20210110,Beans Ring,10-01-21,Maheshwar,Amritsar,Check Logistics,10.6,16.98,1.7,3.31,No,80,0
203.205.158.63-10.42.0.211-80-50872-6,20210110,Beans Nati,10-01-21,Mandla,Batala,Circle Logistics,13.3,17.61,0.86,5.8,No,75,0
10.42.0.211-98.139.199.204-54926-443-6,20210110,Beans,10-01-21,Mandsaur,Chandigarh,Clipper America Inc.,14.2,16.45,0.87,,Yes,99,1
10.42.0.211-10.42.0.1-63975-53-17,20210110,Amla,10-01-21,Morena,Faridkot,DeGroot Logistics,14.5,15.89,0.7,,Yes,99,1
192.229.173.173-10.42.0.151-80-42993-6,20210110,N. 200 ml,10-01-21,Murwara,Firozpur,Blue Grace Logistics,16.5,15.84,1.39,,No,84,0
172.217.10.227-10.42.0.151-80-53312-6,20210110,Pomegranate ,10-01-21,Narsimhapur,Gurdaspur,Brisk Shipping,17,16.82,1.74,,Yes,72,1
10.42.0.211-10.42.0.1-17254-53-17,20210110,Brahmi amla ,10-01-21,Narsinghgarh,Hoshiarpur,Check Logistics,17.6,17.59,0.86,,No,86,0
10.42.0.211-10.42.0.1-6235-53-17,20210110,Jumbu ,10-01-21,Narwar,Jalandhar,Circle Logistics,16.8,22.4,1.2,,Yes,85,1
172.217.6.237-10.42.0.42-443-36068-6,20210110,South Af.red berry,10-01-21,Neemuch,Kapurthala,Clipper America Inc.,14,24.44,0.96,16.18,No,94,0
10.42.0.211-121.12.98.63-49723-80-6,20210110,Nagapur Orange Economy,10-01-21,Nowgong,Ludhiana,DeGroot Logistics,12.5,24.89,1.53,4.8,Yes,99,1
180.149.138.210-10.42.0.211-80-51330-6,20210110,Malenian apple,10-01-21,Orchha,Nabha,Edge Logistics,13.2,25.49,2.16,4.92,No,99,0
10.42.0.211-123.125.29.220-41315-80-6,20210110,Apple Premium,10-01-21,Panna,Patiala,Express Lane Transportation,13.8,21.55,1.71,5.7,No,99,0
192.229.173.136-10.42.0.42-443-58071-6,20210110,Berry Green,10-01-21,Raisen,Rupnagar,Flare Logistics Trucking Inc.,11.5,20.73,1.41,7.2,No,70,0
10.42.0.42-13.107.3.128-41560-443-6,20210110,Berry ball,10-01-21,Rajgarh,Sangrur,Forward Air,13.5,19.3,1.22,10.16,No,70,0
10.42.0.1-10.42.0.42-53-34207-17,20210110,Berry Golden,10-01-21,Ratlam,Abu,Fresh Logistic,12.7,23.38,1.37,7.56,No,98,0
202.77.129.150-10.42.0.42-80-59079-6,20210110,Berry Southafrica,10-01-21,Rewa,Ajmer,Go Movers,11.7,23.25,1.24,5.23,Yes,91,1
10.42.0.211-23.21.51.186-43832-443-6,20210110,Baby corn cleaned,10-01-21,Sagar,Alwar,Horizon Moving & Logistics,13.6,23.1,1.63,8.05,Yes,91,1
205.204.101.196-10.42.0.151-443-51074-6,20210110,Baby corn,10-01-21,Sarangpur,Amer,Hub Group Trucking,14.5,19.5,2,8.93,No,99,0
151.101.21.140-10.42.0.211-443-60368-6,20210110,Chillies Bajji yagani,10-01-21,Ahmadnagar,Barmer,In Switch,11.3,19.09,2.11,10.6,No,99,0
10.42.0.211-10.42.0.1-1853-53-17,20210110,Chilakarive green,10-01-21,Akola,Beawar,King Courier,13.8,18.68,1.7,5.76,No,99,0
10.42.0.211-98.139.199.204-52212-443-6,20210110,Potato pack,10-01-21,Amravati,Bharatpur,Fresh Logistic,10.2,18.93,1.74,5.17,Yes,92,1
209.10.120.26-10.42.0.211-80-34317-6,20210110,Onion pack,10-01-21,Aurangabad,Bhilwara,Go Movers,9.5,18.71,1.42,4.76,Yes,99,1
10.42.0.211-68.67.178.230-50316-443-6,20210110,Chakota greens,10-01-21,Bhandara,Bikaner,Horizon Moving & Logistics,11.5,,NA,,Yes,83,1
10.42.0.151-10.42.0.1-61871-53-17,20210110,Eggs,10-01-21,Bhusawal,Bundi,Hub Group Trucking,11.4,,NA,,Yes,70,1
174.35.73.78-10.42.0.151-80-48216-6,20210110,Arive greens,10-01-21,Bid,Chittaurgarh,In Switch,9.6,,NA,,Yes,46,1
10.42.0.211-31.13.80.5-57844-443-6,20210110,knol-khol,10-01-21,Buldhana,Churu,King Courier,8.2,,NA,,No,53,0
10.42.0.211-69.147.64.34-34235-443-6,20210110,Chikadi kai,10-01-21,Chandrapur,Dhaulpur,Lynden Transport,8.3,,NA,,Yes,72,1
172.217.3.99-10.42.0.151-443-40612-6,20210110,Garlic cleaned,10-01-21,Daulatabad,Dungarpur,Max Move,6,,NA,,No,99,0
203.130.53.126-10.42.0.151-80-40148-6,20210110,Garlic,10-01-21,Dhule,Ganganagar,National Transportation Logistics,7,,NA,,No,99,0
172.217.12.170-10.42.0.151-443-33003-6,20210110,Ginger New,10-01-21,Jalgaon,Hanumangarh,New Motion Shipper,9.6,,NA,,No,99,0
202.77.129.161-10.42.0.211-80-45706-6,20210110,Ginger,10-01-21,Kalyan,Jaipur,Horizon Moving & Logistics,13.3,26.64,1.47,11.47,Yes,72,1
10.42.0.211-77.234.41.79-52308-443-6,20210110,Ground nut Hybrid,10-01-21,Karli,Jaisalmer,Hub Group Trucking,12.4,19.76,1.66,6.81,No,73,0
8.0.6.4-8.6.0.1-0-0-0,20210110,Ground nut Local,10-01-21,Kolhapur,Jalor,In Switch,12.8,20.39,1.92,9.63,Yes,86,1
157.240.2.20-10.42.0.42-443-49574-6,20210110,Double Beans,10-01-21,Mahabaleshwar,Jhalawar,King Courier,12.2,23.5,1.36,8.01,No,89,0
172.217.11.35-10.42.0.151-443-50521-6,20210110,Double Beans seeds,10-01-21,Malegaon,Jhunjhunu,Lynden Transport,11.6,23.22,1.44,13.14,Yes,99,1
172.217.11.8-10.42.0.211-443-52242-6,20210110,Drumstik,10-01-21,Kohima,Jodhpur,Max Move,12.3,19.23,1.25,6.07,No,100,0
10.42.0.211-64.71.142.120-53882-443-6,20210110,Cherry Tomoto,10-01-21,Mon,Kishangarh,National Transportation Logistics,13.5,19.1,1.2,4.96,Yes,100,1
10.42.0.151-121.12.98.63-45052-80-6,20210110,Cauliflower per Kg,10-01-21,Phek,Kota,New Motion Shipper,9.2,20.29,1.23,4.7,Yes,100,1
10.42.0.211-106.39.162.36-39575-80-6,20210110,Cauliflower(S),10-01-21,Wokha,Merta,Omni Logistics,6.6,21.19,1.24,7.51,No,100,0
140.205.164.47-10.42.0.151-443-40833-6,20210110,Cauliflower(M),10-01-21,Zunheboto,Nagaur,Pack ‘n’ Send,6,22.55,1.2,7.6,Yes,100,1
10.42.0.211-121.14.255.83-36022-80-6,20210110,Mushroom Milky,10-01-21,Balangir,Nathdwara,Parcel Logistics,10,19.82,1.1,5.69,No,90,0
172.217.11.36-10.42.0.211-443-50080-6,20210110,Mushroom Button,10-01-21,Baleshwar,Pali,King Courier,9.7,17.78,0.82,4.59,No,97,0
173.194.207.102-10.42.0.42-443-48288-6,20210110,Lime Bijapur,10-01-21,Baripada,Phalodi,Lynden Transport,11.2,18.36,0.68,4.96,Yes,100,1
10.42.0.151-10.42.0.1-1787-53-17,20210110,Grapes Dry 100gm,10-01-21,Bhubaneshwar,Pushkar,Max Move,9.7,17.4,1.98,4.21,Yes,89,1
10.42.0.211-10.42.0.1-4729-53-17,20210110,Grapes Dry 250gm,10-01-21,Brahmapur,Sawai Madhopur,National Transportation Logistics,8.4,17.71,1.26,4.53,No,99,0
198.11.190.8-10.42.0.211-443-58984-6,20210110,Grapes Red globe,10-01-21,Cuttack,Shahpura,New Motion Shipper,18.1,17.25,1.04,5.34,Yes,55,1
10.42.0.151-111.206.25.159-43643-80-6,20210110,Lime Local,10-01-21,Dhenkanal,Sikar,Omni Logistics,15.1,13.69,0.92,10.26,No,52,0
10.42.0.211-31.13.69.245-51559-443-6,20210110,Little gourd,10-01-21,Kendujhar,Sirohi,Pack ‘n’ Send,12.1,15.74,0.94,10.4,Yes,53,1
172.217.11.3-10.42.0.42-80-52744-6,20210110,Ladys finger,10-01-21,Konark,Gangtok,Parcel Logistics,11.2,13.38,0.92,12.7,No,57,0
202.77.129.150-10.42.0.211-80-47907-6,20210110,Herali kai,10-01-21,Koraput,Gyalshing,Blue Grace Logistics,11.2,13.15,0.92,12.27,Yes,63,1
10.42.0.211-10.42.0.1-16360-53-17,20210110,Grapes T.S.,10-01-21,Paradip,Lachung,Brisk Shipping,4.3,13.89,0.94,12.84,No,99,0
10.42.0.151-10.42.0.1-21361-53-17,20210110,Avarekai (Field Beans ),10-01-21,Phulabani,Mangan,Check Logistics,9.5,13.11,0.82,11.53,No,71,0
10.42.0.42-54.230.38.132-38623-80-6,20210110,Banana cooking R.Banana,10-01-21,Puri,Arcot,Circle Logistics,9.6,14.2,0.77,13.55,No,98,0
10.42.0.211-52.84.29.154-52848-443-6,20210110,Jukani,10-01-21,Sambalpur,Chengalpattu,Clipper America Inc.,9.5,14,0.66,11.04,No,100,0
10.42.0.211-10.42.0.1-39690-53-17,20210110,Sham gadde,10-01-21,Udayagiri,Chennai,Max Move,11.1,17.08,0.64,10.47,No,99,0
172.217.9.227-10.42.0.42-443-51907-6,20210110,Snake Gourd(S),10-01-21,Amritsar,Chidambaram,National Transportation Logistics,9.3,13.82,0.63,11.9,Yes,100,1
180.149.136.247-10.42.0.211-80-44079-6,20210110,Snake Gourd,10-01-21,Batala,Coimbatore,New Motion Shipper,8,16.12,0.64,10.06,Yes,99,1
10.42.0.211-52.45.132.202-44444-80-6,20210110,Sponge Gourd,10-01-21,Chandigarh,Cuddalore,Omni Logistics,14.1,14.43,0.61,11.24,No,64,0
172.217.12.161-10.42.0.211-443-56082-6,20210110,Raddish Red,10-01-21,Faridkot,Dharmapuri,Pack ‘n’ Send,11.8,18.68,0.64,10.41,No,69,0
10.42.0.211-103.235.46.212-35014-443-6,20210110,Raddish,10-01-21,Firozpur,Dindigul,Parcel Logistics,4.7,19.32,0.63,11.45,No,99,0
10.42.0.211-10.42.0.1-23680-53-17,20210110,Sweet Potato(Genasu),10-01-21,Gurdaspur,Erode,Blue Grace Logistics,9,12.41,0.59,10.52,Yes,87,1
10.42.0.211-10.42.0.1-59851-53-17,20210110,Potato Baby,10-01-21,Hoshiarpur,Kanchipuram,Brisk Shipping,12,12.54,0.52,8.39,Yes,68,1
8.0.6.4-8.6.0.1-0-0-0,20210110,Potato(S),10-01-21,Jalandhar,Kanniyakumari,Check Logistics,6.6,12.28,0.44,8.89,Yes,99,1
10.42.0.211-66.198.24.224-60677-80-6,20210110,Potato(B),10-01-21,Kapurthala,Kodaikanal,Circle Logistics,7.6,11.79,0.53,9.27,Yes,94,1
10.42.0.211-121.12.98.64-52152-80-6,20210110,Potato(M),10-01-21,Ludhiana,Kumbakonam,Clipper America Inc.,8,12.86,0.59,9.79,Yes,96,1
10.42.0.151-52.84.29.154-34143-443-6,20210110,Pumpkin Japan,10-01-21,Nabha,Madurai,DeGroot Logistics,8.5,12.65,1.53,9.66,No,81,0
172.217.10.106-10.42.0.42-443-46765-6,20210110,Pumpkin Red,10-01-21,Patiala,Mamallapuram,Blue Grace Logistics,18.6,16.54,0.76,9.73,Yes,62,1
183.79.250.123-10.42.0.42-443-59113-6,20210110,Pumpkin Ash,10-01-21,Rupnagar,Nagappattinam,Hub Group Trucking,13.1,15.95,0.72,9.86,No,63,0
211.236.244.151-10.42.0.211-80-53161-6,20210110,Peas Ooty,10-01-21,Sangrur,Nagercoil,In Switch,9.8,16.97,0.71,10.46,No,72,0
140.205.230.8-10.42.0.211-80-38420-6,20210110,Peas Dharwad,10-01-21,Abu,Palayamkottai,King Courier,5.5,12.89,0.66,11.28,No,99,0
172.217.5.228-10.42.0.211-443-44464-6,20210110,Orange South Africa,10-01-21,Ajmer,Pudukkottai,Lynden Transport,6.7,17.76,0.67,9.99,Yes,100,1
172.217.10.78-10.42.0.151-443-51000-6,20210110,Orange malt,10-01-21,Alwar,Hyderabad,Max Move,11.8,16.89,0.61,9.66,No,67,0
172.217.12.163-10.42.0.42-443-42644-6,20210110,Grapes Blore blue,10-01-21,Amer,Karimnagar,National Transportation Logistics,7.7,17.32,0.61,11.44,Yes,81,1
183.79.248.252-10.42.0.151-443-57233-6,20210110,Guava Allahabad(Red),10-01-21,Barmer,Khammam,New Motion Shipper,9.7,17.81,0.54,10.52,No,79,0
10.42.0.211-10.42.0.1-3648-53-17,20210110,Guava,10-01-21,Beawar,Mahbubnagar,Horizon Moving & Logistics,9,,NA,,Yes,84,1
10.42.0.211-64.71.142.124-55662-443-6,20210110,Chicco(Sapota),10-01-21,Bharatpur,Nizamabad,Hub Group Trucking,10.8,23.29,0.52,8.43,No,72,0
10.42.0.211-10.42.0.1-16610-53-17,20210110,Custerd Apple,10-01-21,Bhilwara,Sangareddi,In Switch,10.2,18.36,0.55,11.46,Yes,77,1
10.42.0.42-54.230.39.201-50855-443-6,20210110,Chicco(Sapota) rapined,10-01-21,Bikaner,Warangal,King Courier,8.6,17.94,0.47,11.71,Yes,84,1
180.149.134.221-10.42.0.211-80-34069-6,20210110,Banana Rasabale,10-01-21,Bundi,Agra,Lynden Transport,11.5,16.46,0.56,12.02,No,73,0
172.217.10.46-10.42.0.151-443-57933-6,20210110,Banana karpura,10-01-21,Chittaurgarh,Aligarh,Max Move,8.9,17.53,0.62,9.62,Yes,84,1
172.217.9.228-10.42.0.211-443-57975-6,20210110,Banana Nendra,10-01-21,Churu,Amroha,National Transportation Logistics,7.2,17.96,0.65,11.16,No,99,0
10.42.0.151-10.42.0.1-58664-53-17,20210110,Banana chandra,10-01-21,Dhaulpur,Ayodhya,New Motion Shipper,7.3,18.93,0.74,10.36,No,99,0
182.22.65.137-10.42.0.151-443-41720-6,20210110,Banana Yellaki,10-01-21,Dungarpur,Azamgarh,Omni Logistics,8.8,23.99,0.71,9.89,Yes,97,1
172.217.10.131-10.42.0.42-443-55775-6,20210110,Banana pachabale,10-01-21,Ganganagar,Bahraich,Pack ‘n’ Send,10.2,25.36,0.63,8.82,Yes,51,1
10.42.0.211-10.42.0.1-19506-53-17,20210110,Apple Golden delicious,10-01-21,Hanumangarh,Ballia,Parcel Logistics,7.7,18.99,0.69,7.39,No,73,0
192.229.173.136-10.42.0.151-443-41106-6,20210110,Apple Green smith,10-01-21,Jaipur,Banda,King Courier,6.9,17.81,0.75,6.29,Yes,99,1
10.42.0.211-66.231.239.124-39985-80-6,20210110,Apple hazarath palli,10-01-21,Jaisalmer,Bara Banki,Lynden Transport,8,18.23,0.69,5.16,No,100,0
10.42.0.151-31.13.71.37-55246-443-6,20210110,Apple Fuji chaina,10-01-21,Jalor,Bareilly,Max Move,9.1,26.84,0.69,4.03,Yes,99,1
10.42.0.211-52.84.134.157-46433-443-6,20210110,Apple Newzeland,10-01-21,Jhalawar,Basti,National Transportation Logistics,10.8,30.89,0.64,4.91,No,86,0
10.42.0.42-106.11.129.143-55646-443-6,20210110,Apple Australia,10-01-21,Jhunjhunu,Bijnor,New Motion Shipper,13.2,31.15,0.57,4.89,Yes,69,1
10.42.0.151-119.167.164.21-52978-80-6,20210110,Apple Washington,10-01-21,Jodhpur,Bithur,Omni Logistics,10.3,29.18,0.88,5.07,No,86,0
10.42.0.42-23.217.155.120-47551-80-6,20210110,Apple Economy,10-01-21,Kishangarh,Budaun,Pack ‘n’ Send,10.5,31.63,0.92,4.12,No,98,0
10.42.0.42-104.192.110.245-45450-80-6,20210110,Apple Simla,10-01-21,Kota,Bulandshahr,Parcel Logistics,17.7,34.72,1.31,3.47,No,41,0
172.217.7.227-10.42.0.42-443-44292-6,20210110,Apple Delicious,10-01-21,Merta,Deoria,Blue Grace Logistics,11.9,40.85,0.78,3.52,No,49,0
172.217.10.14-10.42.0.151-443-46553-6,20210110,Palak Greens,10-01-21,Nagaur,Etah,Brisk Shipping,9,37.46,0.76,3.8,No,85,0
10.42.0.211-64.71.142.110-60202-443-6,20210110,Menthya Greens,10-01-21,Nathdwara,Etawah,Check Logistics,8.8,34.26,0.89,4.61,Yes,99,1
10.42.0.42-23.217.155.120-47528-80-6,20210110,Mint Leaves,10-01-21,Pali,Faizabad,Circle Logistics,12.7,36.17,0.84,3.65,Yes,69,1
10.42.0.211-23.52.146.64-33391-443-6,20210110,G.nut oil Rice Bron 1 lt,10-01-21,Phalodi,Farrukhabad-cum-Fatehgarh,Clipper America Inc.,13,23.55,0.75,4.01,No,61,0
10.42.0.1-10.42.0.42-53-15765-17,20210110,G.nut oil Premium1 lt,10-01-21,Pushkar,Fatehpur,Max Move,14.9,29.63,0.84,4.18,No,79,0
10.42.0.42-123.151.79.150-45205-80-6,20210110,Ground nut oil 1 lt,10-01-21,Sawai Madhopur,Jalaun,National Transportation Logistics,22.3,29.02,0.86,4.28,No,46,0
10.42.0.151-52.218.65.100-51779-80-6,20210110,G.oil Net rich 500 ml,10-01-21,Shahpura,Jaunpur,New Motion Shipper,15.5,30.86,0.9,4.18,Yes,32,1
10.42.0.211-23.23.164.82-58525-443-6,20210110,Fruit  Tailand,10-01-21,Sikar,Jhansi,Omni Logistics,14.2,34.24,0.74,5.65,Yes,32,1
203.205.158.62-10.42.0.151-80-53899-6,20210110,Tender Coco packed,10-01-21,Sirohi,Kannauj,Pack ‘n’ Send,15,38.35,0.93,3.57,Yes,48,1
10.42.0.211-69.172.216.58-44979-443-6,20210110,Tender Coconut(S),10-01-21,Gangtok,Kanpur,Parcel Logistics,13.1,36.59,0.9,4.81,Yes,52,1
198.11.136.24-10.42.0.211-443-39268-6,20210110,Pista,10-01-21,Gyalshing,Lakhimpur,Blue Grace Logistics,13.6,21.93,0.37,2.21,Yes,73,1
10.42.0.211-119.146.74.31-59047-443-6,20210110,Dates Arebian,10-01-21,Lachung,Lalitpur,Brisk Shipping,14.2,,1.04,,No,40,0
239.255.255.250-10.42.0.1-1900-50220-17,20210110,Thinda,10-01-21,Mangan,Lucknow,Check Logistics,12.3,,1.03,,Yes,56,1
10.42.0.211-111.1.17.152-41402-80-6,20210110,Tamarind seedless,10-01-21,Arcot,Mainpuri,Circle Logistics,14.8,,0.94,,No,53,0
10.42.0.211-104.88.106.16-35562-80-6,20210110,Tamrind Chatisghar,10-01-21,Chengalpattu,Mathura,Clipper America Inc.,13.5,,0.78,,Yes,57,1
